Log file open, 04/12/24 11:38:10
[2024.04.12-03.39.02:184][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2024.04.12-03.39.02:184][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2024.04.12-03.39.02:184][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2024.04.12-03.39.02:184][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2024.04.12-03.39.02:211][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2024.04.12-03.39.02:211][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2024.04.12-03.39.02:216][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2024.04.12-03.39.02:216][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2024.04.12-03.39.02:221][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2024.04.12-03.39.02:221][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2024.04.12-03.39.02:221][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2024.04.12-03.39.02:221][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2024.04.12-03.39.02:225][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2024.04.12-03.39.02:225][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2024.04.12-03.39.02:225][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2024.04.12-03.39.02:229][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2024.04.12-03.39.02:229][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2024.04.12-03.39.02:237][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2024.04.12-03.39.02:237][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2024.04.12-03.39.02:237][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2024.04.12-03.39.02:237][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2024.04.12-03.39.02:237][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2024.04.12-03.39.02:237][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2024.04.12-03.39.02:240][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2024.04.12-03.39.02:240][  0]LogTargetPlatformManager:   ADPCM
[2024.04.12-03.39.02:240][  0]LogTargetPlatformManager:   PCM
[2024.04.12-03.39.02:243][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2024.04.12-03.39.02:244][  0]LogTargetPlatformManager:   BINKA
[2024.04.12-03.39.02:256][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2024.04.12-03.39.02:256][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2024.04.12-03.39.02:256][  0]LogTargetPlatformManager:   OGG
[2024.04.12-03.39.02:260][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2024.04.12-03.39.02:260][  0]LogTargetPlatformManager:   OPUS
[2024.04.12-03.39.02:393][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager:   SF_METAL
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager:   PCD3D_SM6
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager:   PCD3D_SM5
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager:   PCD3D_ES31
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2024.04.12-03.39.02:405][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2024.04.12-03.39.02:420][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2024.04.12-03.39.02:420][  0]LogTargetPlatformManager:   VVM_1_0
[2024.04.12-03.39.02:420][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2024.04.12-03.39.02:420][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2024.04.12-03.39.02:420][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2024.04.12-03.39.02:420][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2024.04.12-03.39.02:420][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2024.04.12-03.39.02:421][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2024.04.12-03.39.02:433][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file F:/0UE4/PROJECT/tic_tac_toe_cpp1/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2024.04.12-03.39.02:434][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2024.04.12-03.39.02:434][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file F:/0UE4/PROJECT/tic_tac_toe_cpp1/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2024.04.12-03.39.02:434][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2024.04.12-03.39.02:461][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2024.04.12-03.39.02:462][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2024.04.12-03.39.02:462][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2024.04.12-03.39.02:465][  0]LogDerivedDataCache: Speed tests for F:/0UE4/PROJECT/tic_tac_toe_cpp1/DerivedDataCache took 0.00 seconds
[2024.04.12-03.39.02:465][  0]LogDerivedDataCache: Display: Performance to F:/0UE4/PROJECT/tic_tac_toe_cpp1/DerivedDataCache: Latency=0.00ms. RandomReadSpeed=1068.12MBs, RandomWriteSpeed=353.74MBs. Assigned SpeedClass 'Local'
[2024.04.12-03.39.02:466][  0]LogDerivedDataCache: Using Local data cache path F:/0UE4/PROJECT/tic_tac_toe_cpp1/DerivedDataCache: Writable
[2024.04.12-03.39.02:466][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2024.04.12-03.39.02:466][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2024.04.12-03.39.02:466][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2024.04.12-03.39.02:466][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2024.04.12-03.39.02:481][  0]LogShaderCompilers: Guid format shader working directory is -13 characters bigger than the processId version (F:/0UE4/PROJECT/tic_tac_toe_cpp1/Intermediate/Shaders/WorkingDirectory/14080/).
[2024.04.12-03.39.02:481][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'E:/Temp/UnrealShaderWorkingDir/628A8BE54A3A84AD91F8B4A10FF80AFB/'.
[2024.04.12-03.39.02:485][  0]LogXGEController: Cleaning working directory: E:/Temp/UnrealXGEWorkingDir/
[2024.04.12-03.39.02:487][  0]LogXGEController: Display: Initialized XGE controller. XGE tasks will not be spawned on this machine.
[2024.04.12-03.39.02:487][  0]LogShaderCompilers: Display: Using XGE Controller for Shader Compilation.
[2024.04.12-03.39.03:290][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2024.04.12-03.39.03:574][  0]LogShaderCompilers: Display: Compiling shader autogen file: F:/0UE4/PROJECT/tic_tac_toe_cpp1/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2024.04.12-03.39.03:574][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: F:/0UE4/PROJECT/tic_tac_toe_cpp1/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2024.04.12-03.39.03:576][  0]LogShaderCompilers: Display: Shader autogen file written: F:/0UE4/PROJECT/tic_tac_toe_cpp1/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: ---
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: ---
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2024.04.12-03.39.03:769][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2024.04.12-03.39.03:875][  0]LogSlate: Using FreeType 2.10.0
[2024.04.12-03.39.03:879][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2024.04.12-03.39.03:941][  0]LogAssetRegistry: FAssetRegistry took 0.0142 seconds to start up
[2024.04.12-03.39.03:953][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2024.04.12-03.39.04:350][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2024.04.12-03.39.04:582][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: Available device profiles:
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9158E00][00000BADE226C000 52] GlobalDefaults, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9158A00][00000BADDEFF5000 52] Windows, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915AE00][00000BADDEFF0000 52] WindowsEditor, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9159C00][00000BADDE7D2800 52] WindowsServer, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9159800][00000BADDF5F0000 52] WindowsClient, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9158C00][00000BADE14CC800 52] IOS, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915A600][00000BADD6B02800 52] iPadAir2, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915BC00][00000BADE96D0000 52] IPadPro, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915BE00][00000BADE96D2800 52] iPadAir3, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915B200][00000BADE96D7800 52] iPadAir4, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915B600][00000BADE96DA000 52] iPadAir5, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915A400][00000BADE96DC800 52] iPadMini4, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915AC00][00000BADDEFFC800 52] iPadMini5, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915AA00][00000BADE96D5000 52] iPadMini6, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915DA00][00000BADE9705000 52] iPhone6S, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915DC00][00000BADE9702800 52] iPhone7, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915DE00][00000BADE9700000 52] iPodTouch7, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915C000][00000BADE970A000 52] iPhone6SPlus, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915CA00][00000BADE970C800 52] iPhone7Plus, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9159E00][00000BADE1A6C800 52] iPhoneSE, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9159600][00000BADE9710000 52] iPhone8, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915C800][00000BADE9715000 52] iPhone8Plus, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915D600][00000BADE9717800 52] iPhoneX, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915C600][00000BADE971A000 52] iPhoneXS, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915D800][00000BADE971C800 52] iPhoneXSMax, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915A800][00000BADE9707800 52] iPhoneXR, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915CE00][00000BADE9720000 52] iPhone11, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915D400][00000BADE9725000 52] iPhone11Pro, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915A200][00000BADE9727800 52] iPhone11ProMax, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915B800][00000BADE972A000 52] iPhoneSE2, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915D200][00000BADE972C800 52] iPhone12Mini, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915B400][00000BADE9712800 52] iPhone12, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915D000][00000BADE9730000 52] iPhone12Pro, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915C400][00000BADE9735000 52] iPhone12ProMax, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915E000][00000BADE9737800 52] iPhone13Mini, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9159400][00000BADE973A000 52] iPhone13, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915CC00][00000BADE973C800 52] iPhone13Pro, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9159000][00000BADE9722800 52] iPhone13ProMax, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915E800][00000BADE9750000 52] iPhoneSE3, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915BA00][00000BADE9755000 52] iPhone14, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915EA00][00000BADE9757800 52] iPhone14Plus, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915EE00][00000BADE975A000 52] iPhone14Pro, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915F000][00000BADE975C800 52] iPhone14ProMax, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915E200][00000BADE9732800 52] iPadPro105, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915E400][00000BADE9760000 52] iPadPro129, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9158200][00000BADE9765000 52] iPadPro97, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915F800][00000BADE9767800 52] iPadPro2_129, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915B000][00000BADE976A000 52] iPad5, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915FA00][00000BADE976C800 52] iPad6, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE915FE00][00000BADE9752800 52] iPad7, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE7F0F200][00000BADE9770000 52] iPad8, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE0914000][00000BADE9775000 52] iPad9, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9780000][00000BADE9777800 52] iPad10, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9781200][00000BADE977A000 52] iPadPro11, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9781000][00000BADE977C800 52] iPadPro2_11, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9781A00][00000BADE9762800 52] iPadPro3_11, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9780800][00000BADE9790000 52] iPadPro4_11, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9781400][00000BADE9795000 52] iPadPro3_129, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9780A00][00000BADE9797800 52] iPadPro4_129, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9780E00][00000BADE979A000 52] iPadPro5_129, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9782000][00000BADE979C800 52] iPadPro6_129, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9780200][00000BADE9772800 52] AppleTV, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9780400][00000BADE97A0000 52] AppleTV4K, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9781E00][00000BADE97A5000 52] AppleTV2_4K, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9782800][00000BADE97A7800 52] TVOS, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9783C00][00000BADE97AC800 52] Mac, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9783E00][00000BADE97AA000 52] MacEditor, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9783200][00000BADE9792800 52] MacClient, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9783600][00000BADE97B0000 52] MacServer, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9784200][00000BADE97B7800 52] Linux, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9784400][00000BADE97B5000 52] LinuxEditor, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9782200][00000BADE97BA000 52] LinuxArm64Editor, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9782E00][00000BADE97BC800 52] LinuxArm64, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9780C00][00000BADE97A2800 52] LinuxClient, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9784000][00000BADE97C0000 52] LinuxArm64Client, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9782C00][00000BADE97C5000 52] LinuxServer, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9783000][00000BADE97C7800 52] LinuxArm64Server, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9783400][00000BADE97CA000 52] Android, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9784600][00000BADE97CC800 52] Android_Preview_OpenGL, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9782400][00000BADE97B2800 52] Android_Preview_Vulkan, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9781C00][00000BADE97D0000 52] Android_Low, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9784E00][00000BADE97D5000 52] Android_Mid, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9781600][00000BADE97D7800 52] Android_High, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9781800][00000BADE97DA000 52] Android_Default, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9785000][00000BADE97DC800 52] Android_Adreno4xx, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9780600][00000BADE97C2800 52] Android_Adreno5xx_Low, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9782600][00000BADE97E0000 52] Android_Adreno5xx, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9784800][00000BADE97E5000 52] Android_Adreno6xx, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9785800][00000BADE97E7800 52] Android_Adreno6xx_Vulkan, 
[2024.04.12-03.39.04:583][  0]LogDeviceProfileManager: 	[00000BADE9783800][00000BADE97EA000 52] Android_Adreno7xx, 
